日期	收盘
1993年11月29日	972.96
1993年11月26日	965.39
1993年11月25日	986.69
1993年11月24日	953.23
1993年11月23日	957.95
1993年11月22日	949.77
1993年11月19日	924.67
1993年11月18日	903.07
1993年11月17日	887.65
1993年11月16日	880.33
1993年11月15日	890.46
1993年11月12日	865.97
1993年11月11日	848.27
1993年11月10日	833.17
1993年11月9日	846.15
1993年11月8日	836.99
1993年11月5日	814.39
1993年11月4日	804.26
1993年11月3日	805.71
1993年11月2日	812.67
1993年11月1日	816.71
1993年10月29日	814.74
1993年10月28日	824.66
1993年10月27日	778.33
1993年10月26日	783.23
1993年10月25日	784.97
1993年10月22日	818.81
1993年10月21日	832.25
1993年10月20日	843.85
1993年10月19日	839.6
1993年10月18日	835.25
1993年10月15日	856.92
1993年10月14日	855.04
1993年10月13日	859.7
1993年10月12日	871.42
1993年10月11日	868.38
1993年10月8日	874.76
1993年10月7日	887.62
1993年10月6日	885.04
1993年10月5日	885.86
1993年10月4日	892.55
1993年9月30日	890.27
1993年9月29日	886.12
1993年9月28日	898.15
1993年9月27日	880.98
1993年9月24日	875.81
1993年9月23日	884.02
1993年9月22日	881.24
1993年9月21日	890.23
1993年9月20日	875
1993年9月17日	881.41
1993年9月16日	875.08
1993年9月15日	880.78
1993年9月14日	876.62
1993年9月13日	879.24
1993年9月10日	903.56
1993年9月9日	901.66
1993年9月8日	909.13
1993年9月7日	909.04
1993年9月6日	947.53
1993年9月3日	922.7
1993年9月2日	901.39
1993年9月1日	893.99
1993年8月31日	895.68
1993年8月30日	899.27
1993年8月27日	894.59
1993年8月26日	903.91
1993年8月25日	911.4
1993年8月24日	894.44
1993年8月23日	893.23
1993年8月20日	946.54
1993年8月19日	968.51
1993年8月18日	947.93
1993年8月17日	974.11
1993年8月16日	1,023.87
1993年8月13日	947.26
1993年8月12日	917.04
1993年8月11日	883.02
1993年8月10日	862.08
1993年8月9日	885.27
1993年8月6日	855.52
1993年8月5日	849.3
1993年8月4日	850.54
1993年8月3日	832.72
1993年8月2日	843.27
1993年7月30日	881.07
1993年7月29日	806.67
1993年7月28日	798.33
1993年7月27日	791.62
1993年7月26日	787.81
1993年7月23日	813.54
1993年7月22日	815.53
1993年7月21日	811.7
1993年7月20日	808.2
1993年7月19日	836.98
1993年7月16日	846.87
1993年7月15日	838.7
1993年7月14日	836.39
1993年7月13日	870.05
1993年7月12日	845.52
1993年7月9日	868.57
1993年7月8日	896.16
1993年7月7日	903.79
1993年7月6日	897.64
1993年7月5日	952.31
1993年7月2日	986.98
1993年7月1日	997.53
1993年6月30日	1,007.05
1993年6月29日	1,028.44
1993年6月28日	1,002.42
1993年6月25日	1,006.64
1993年6月24日	980.17
1993年6月23日	986.02
1993年6月22日	981.13
1993年6月21日	977.61
1993年6月18日	1,005.98
1993年6月17日	998
1993年6月16日	1,004.24
1993年6月15日	1,001.61
1993年6月14日	1,000.43
1993年6月11日	1,047.00
1993年6月10日	1,044.44
1993年6月9日	1,065.19
1993年6月8日	1,074.58
1993年6月7日	1,064.98
1993年6月4日	1,004.30
1993年6月3日	1,018.29
1993年6月2日	1,081.20
1993年6月1日	928.58
1993年5月31日	935.48
1993年5月28日	972.77
1993年5月27日	963.61
1993年5月26日	995.45
1993年5月25日	997.95
1993年5月24日	1,026.13
1993年5月21日	1,143.97
1993年5月20日	1,165.40
1993年5月19日	1,147.22
1993年5月18日	1,130.26
1993年5月17日	1,140.04
1993年5月14日	1,167.47
1993年5月13日	1,177.28
1993年5月12日	1,140.05
1993年5月11日	1,136.74
1993年5月10日	1,128.29
1993年5月7日	1,199.81
1993年5月6日	1,162.92
1993年5月5日	1,246.82
1993年5月4日	1,241.16
1993年5月3日	1,352.24
1993年4月30日	1,358.78
1993年4月29日	1,349.68
1993年4月28日	1,372.50
1993年4月27日	1,363.44
1993年4月26日	1,345.61
1993年4月23日	1,260.25
1993年4月22日	1,267.35
1993年4月21日	1,222.56
1993年4月20日	1,235.52
1993年4月19日	1,223.22
1993年4月16日	1,214.75
1993年4月15日	1,278.84
1993年4月14日	1,272.39
1993年4月13日	1,297.36
1993年4月12日	1,203.54
1993年4月9日	1,243.02
1993年4月8日	1,238.00
1993年4月7日	1,099.62
1993年4月6日	1,059.62
1993年4月5日	947.87
1993年4月2日	944.01
1993年4月1日	947.23
1993年3月31日	925.91
1993年3月30日	958.05
1993年3月29日	970.4
1993年3月26日	1,039.76
1993年3月25日	945.42
1993年3月24日	956.97
1993年3月23日	971.25
1993年3月22日	1,036.92
1993年3月19日	1,174.99
1993年3月18日	1,184.48
1993年3月17日	1,202.85
1993年3月16日	1,222.55
1993年3月15日	1,171.00
1993年3月12日	1,236.37
1993年3月11日	1,261.80
1993年3月10日	1,188.97
1993年3月9日	1,137.79
1993年3月8日	1,209.65
1993年3月5日	1,109.00
1993年3月4日	1,159.13
1993年3月3日	1,231.77
1993年3月2日	1,245.11
1993年3月1日	1,199.73
1993年2月26日	1,339.88
1993年2月25日	1,410.36
1993年2月24日	1,264.96
1993年2月23日	1,367.36
1993年2月22日	1,456.29
1993年2月19日	1,499.74
1993年2月18日	1,508.22
1993年2月17日	1,504.00
1993年2月16日	1,513.48
1993年2月15日	1,536.82
1993年2月12日	1,458.76
1993年2月11日	1,397.38
1993年2月10日	1,454.46
1993年2月9日	1,474.92
1993年2月8日	1,393.17
1993年2月5日	1,332.96
1993年2月4日	1,371.58
1993年2月3日	1,300.56
1993年2月2日	1,310.58
1993年2月1日	1,278.50
1993年1月29日	1,198.48
1993年1月28日	1,150.37
1993年1月27日	1,162.44
1993年1月22日	1,100.31
1993年1月21日	1,074.26
1993年1月20日	1,043.31
1993年1月19日	991.83
1993年1月18日	1,055.32
1993年1月15日	1,063.76
1993年1月14日	1,086.43
1993年1月13日	1,024.05
1993年1月12日	987.26
1993年1月11日	977.42
1993年1月8日	889.47
1993年1月7日	868.97
1993年1月6日	847.44
1993年1月5日	858.72
1993年1月4日	814.04
1992年12月31日	780.39
1992年12月30日	767.52
1992年12月29日	768.91
1992年12月28日	757.31
1992年12月25日	764.28
1992年12月24日	758.59
1992年12月23日	732.05
1992年12月22日	725.78
1992年12月21日	731.68
1992年12月18日	698.13
1992年12月17日	707.82
1992年12月16日	685.82
1992年12月15日	682.24
1992年12月14日	705.07
1992年12月11日	722.28
1992年12月10日	625.23
1992年12月9日	676.45
1992年12月8日	753.94
1992年12月7日	793.25
1992年12月4日	807.02
1992年12月3日	808.2
1992年12月2日	722.2
1992年12月1日	716.74
1992年11月30日	724.6
1992年11月27日	637.67
1992年11月26日	562.01
1992年11月25日	571.63
1992年11月24日	440.04
1992年11月23日	410.39
1992年11月20日	401.44
1992年11月19日	398.95
1992年11月18日	407.61
1992年11月17日	393.52
1992年11月16日	399.32
1992年11月13日	414.09
1992年11月12日	415.79
1992年11月11日	410.16
1992年11月10日	400.53
1992年11月9日	428.61
1992年11月6日	457.05
1992年11月5日	462.63
1992年11月4日	469.9
1992年11月3日	479.81
1992年11月2日	477.61
1992年10月30日	507.25
1992年10月29日	484.25
1992年10月28日	463.21
1992年10月27日	450.28
1992年10月26日	506.94
1992年10月23日	559.73
1992年10月22日	539.8
1992年10月21日	585.7
1992年10月20日	616.29
1992年10月19日	632.4
1992年10月16日	664.75
1992年10月15日	663.53
1992年10月14日	663.75
1992年10月13日	673.99
1992年10月12日	690.57
1992年10月9日	660.29
1992年10月8日	643.69
1992年10月7日	665.26
1992年10月6日	674.24
1992年10月5日	679.62
1992年9月30日	702.32
1992年9月29日	710.63
1992年9月28日	724.7
1992年9月25日	729.79
1992年9月24日	730.57
1992年9月23日	712.37
1992年9月22日	722.7
1992年9月21日	733.44
1992年9月18日	754.4
1992年9月17日	761.72
1992年9月16日	769.04
1992年9月15日	738.16
1992年9月14日	734.98
1992年9月11日	776.29
1992年9月10日	692.78
1992年9月9日	635.74
1992年9月8日	640.12
1992年9月7日	702.83
1992年9月4日	753.58
1992年9月3日	764.11
1992年9月2日	787.67
1992年9月1日	824.96
1992年8月31日	823.27
1992年8月28日	848.2
1992年8月27日	863.77
1992年8月26日	877.89
1992年8月25日	849.57
1992年8月24日	884.1
1992年8月21日	916.25
1992年8月20日	932.32
1992年8月19日	939.51
1992年8月18日	933.44
1992年8月17日	939.46
1992年8月14日	858.38
1992年8月13日	850.94
1992年8月12日	781.21
1992年8月11日	863.41
1992年8月10日	964.09
1992年8月7日	1,005.23
1992年8月6日	1,002.17
1992年8月5日	1,012.55
1992年8月4日	1,035.63
1992年8月3日	1,031.55
1992年7月31日	1,052.07
1992年7月30日	1,057.40
1992年7月29日	1,087.12
1992年7月28日	1,105.95
1992年7月27日	1,149.33
1992年7月24日	1,142.02
1992年7月23日	1,014.57
1992年7月22日	1,035.66
1992年7月21日	1,082.39
1992年7月20日	1,098.82
1992年7月17日	1,125.56
1992年7月16日	1,124.64
1992年7月15日	1,107.69
1992年7月14日	1,114.05
1992年7月13日	1,136.33
1992年7月10日	1,188.62
1992年7月9日	1,178.53
1992年7月8日	1,185.50
1992年7月7日	1,206.46
1992年7月6日	1,201.01
1992年7月3日	1,189.16
1992年7月2日	1,187.48
1992年7月1日	1,194.18
1992年6月30日	1,191.19
1992年6月29日	1,169.51
1992年6月26日	1,164.67
1992年6月25日	1,160.23
1992年6月24日	1,151.06
1992年6月23日	1,158.17
1992年6月22日	1,169.90
1992年6月19日	1,171.94
1992年6月18日	1,168.43
1992年6月17日	1,169.57
1992年6月16日	1,166.70
1992年6月15日	1,171.85
1992年6月12日	1,171.71
1992年6月11日	1,178.30
1992年6月10日	1,187.02
1992年6月9日	1,126.62
1992年6月8日	1,093.46
1992年6月5日	1,105.76
1992年6月4日	1,104.46
1992年6月3日	1,059.07
1992年6月2日	1,141.02
1992年6月1日	1,183.24
1992年5月29日	1,234.71
1992年5月28日	1,160.17
1992年5月27日	1,193.17
1992年5月26日	1,301.35
1992年5月25日	1,421.57
1992年5月22日	1,339.99
1992年5月21日	1,266.49
1992年5月20日	616.99
1992年5月19日	598.11
1992年5月18日	571.82
1992年5月15日	544.35
1992年5月14日	523.36
1992年5月13日	514.04
1992年5月12日	506.53
1992年5月11日	491.5
1992年5月8日	468.11
1992年5月7日	454.65
1992年5月6日	449.96
1992年5月5日	449.21
1992年5月4日	453.62
1992年4月30日	445.38
1992年4月29日	444.16
1992年4月28日	436.09
1992年4月27日	424.58
1992年4月24日	414.4
1992年4月23日	407.25
1992年4月22日	399.88
1992年4月21日	410.06
1992年4月20日	413.85
1992年4月17日	414.42
1992年4月16日	410.55
1992年4月15日	406.72
1992年4月14日	400.61
1992年4月13日	391.11
1992年4月10日	382.03
1992年4月9日	381.65
1992年4月8日	382.43
1992年4月7日	381.93
1992年4月6日	381.47
1992年4月3日	381.33
1992年4月2日	381.12
1992年4月1日	381.01
1992年3月31日	381.24
1992年3月30日	381.44
1992年3月27日	380.77
1992年3月26日	379.13
1992年3月25日	378.12
1992年3月24日	378.69
1992年3月23日	378.89
1992年3月20日	377.99
1992年3月19日	377.31
1992年3月18日	377.66
1992年3月17日	377.49
1992年3月16日	377.05
1992年3月13日	376.38
1992年3月12日	376.92
1992年3月11日	376.14
1992年3月10日	375.23
1992年3月9日	373.53
1992年3月6日	371.76
1992年3月5日	369.76
1992年3月4日	368.32
1992年3月3日	367
1992年3月2日	365.39
1992年2月28日	364.66
1992年2月27日	362.45
1992年2月26日	360.1
1992年2月25日	360.37
1992年2月24日	360.5
1992年2月21日	359.59
1992年2月20日	347.99
1992年2月19日	342.41
1992年2月18日	337.11
1992年2月17日	319.77
1992年2月14日	319.68
1992年2月13日	317.04
1992年2月12日	316.44
1992年2月11日	316.43
1992年2月10日	315.56
1992年2月7日	314.72
1992年2月3日	314.18
1992年1月31日	313.24
1992年1月30日	312.73
1992年1月29日	312.42
1992年1月28日	311.84
1992年1月27日	311.61
1992年1月24日	309.05
1992年1月23日	308.53
1992年1月22日	307.95
1992年1月21日	307.87
1992年1月20日	307.39
1992年1月17日	307.38
1992年1月16日	306.85
1992年1月15日	306.63
1992年1月14日	305.74
1992年1月13日	303.06
1992年1月10日	301.83
1992年1月9日	300.62
1992年1月8日	299.66
1992年1月7日	298.77
1992年1月6日	297.68
1992年1月3日	296.52
1992年1月2日	293.75
1991年12月31日	292.75
1991年12月30日	291.71
1991年12月27日	290.85
1991年12月26日	288.03
1991年12月25日	287.15
1991年12月24日	286.22
1991年12月23日	285.65
1991年12月20日	282.83
1991年12月19日	280.17
1991年12月18日	279.51
1991年12月17日	278.68
1991年12月16日	277.85
1991年12月13日	277
1991年12月12日	274.41
1991年12月11日	273.71
1991年12月10日	272.91
1991年12月9日	270.27
1991年12月6日	269.35
1991年12月5日	266.66
1991年12月4日	265.77
1991年12月3日	264.81
1991年12月2日	262.19
1991年11月29日	259.6
1991年11月28日	257.35
1991年11月27日	255.45
1991年11月26日	252.97
1991年11月25日	250.85
1991年11月22日	248.53
1991年11月21日	246.31
1991年11月20日	244.5
1991年11月19日	242.24
1991年11月18日	240.62
1991年11月15日	238.25
1991年11月14日	237.45
1991年11月13日	236.67
1991年11月12日	235.8
1991年11月11日	233.55
1991年11月8日	231.22
1991年11月7日	228.93
1991年11月6日	226.88
1991年11月5日	224.65
1991年11月4日	222.77
1991年11月1日	220.72
1991年10月31日	218.6
1991年10月30日	216.43
1991年10月29日	215.78
1991年10月28日	213.98
1991年10月25日	211.86
1991年10月24日	210.07
1991年10月23日	208.25
1991年10月22日	206.53
1991年10月21日	204.53
1991年10月18日	202.51
1991年10月17日	200.51
1991年10月16日	198.57
1991年10月15日	196.61
1991年10月14日	194.67
1991年10月11日	192.85
1991年10月10日	191.01
1991年10月9日	189.12
1991年10月8日	187.49
1991年10月7日	186
1991年10月4日	184.29
1991年10月3日	182.48
1991年9月30日	180.92
1991年9月27日	181.82
1991年9月26日	182.33
1991年9月25日	183.19
1991年9月24日	184.08
1991年9月23日	185
1991年9月20日	185.92
1991年9月19日	186.88
1991年9月18日	187.63
1991年9月17日	188.65
1991年9月16日	189.66
1991年9月13日	187.79
1991年9月12日	186.22
1991年9月11日	187.22
1991年9月10日	188.33
1991年9月9日	189.24
1991年9月6日	187.36
1991年9月5日	185.51
1991年9月4日	183.69
1991年9月3日	181.97
1991年9月2日	180.22
1991年8月30日	178.43
1991年8月29日	176.66
1991年8月28日	174.92
1991年8月27日	173.19
1991年8月26日	171.51
1991年8月23日	169.81
1991年8月22日	168.16
1991年8月21日	166.49
1991年8月20日	164.84
1991年8月19日	163.21
1991年8月16日	161.6
1991年8月15日	160.21
1991年8月14日	158.63
1991年8月13日	157.07
1991年8月12日	155.54
1991年8月9日	154.1
1991年8月8日	152.61
1991年8月7日	151.12
1991年8月6日	149.62
1991年8月5日	148.15
1991年8月2日	146.68
1991年8月1日	145.24
1991年7月31日	143.8
1991年7月30日	142.39
1991年7月29日	141.52
1991年7月26日	140.66
1991年7月25日	140.19
1991年7月24日	140.68
1991年7月23日	139.39
1991年7月22日	138.07
1991年7月19日	136.7
1991年7月18日	137.17
1991年7月17日	135.81
1991年7月16日	134.47
1991年7月15日	133.14
1991年7月12日	132.8
1991年7月11日	133.38
1991年7月10日	133.99
1991年7月9日	134.64
1991年7月8日	135.28
1991年7月5日	135.96
1991年7月4日	136.63
1991年7月3日	135.27
1991年7月2日	135.96
1991年7月1日	136.85
1991年6月28日	137.56
1991年6月27日	136.19
1991年6月26日	134.83
1991年6月25日	133.49
1991年6月24日	132.17
1991年6月21日	130.86
1991年6月20日	129.57
1991年6月19日	128.29
1991年6月18日	127.03
1991年6月17日	125.77
1991年6月14日	124.53
1991年6月13日	125.34
1991年6月12日	124.11
1991年6月11日	122.89
1991年6月10日	121.67
1991年6月7日	120.47
1991年6月6日	119.35
1991年6月5日	118.17
1991年6月4日	117.12
1991年6月3日	115.97
1991年5月31日	114.83
1991年5月30日	113.82
1991年5月29日	112.75
1991年5月28日	111.68
1991年5月27日	110.66
1991年5月24日	110.08
1991年5月23日	109.08
1991年5月22日	108.25
1991年5月21日	108.81
1991年5月20日	107.82
1991年5月17日	106.75
1991年5月16日	105.77
1991年5月15日	106.57
1991年5月14日	107.19
1991年5月13日	107.84
1991年5月10日	108.53
1991年5月9日	109.29
1991年5月8日	110.03
1991年5月7日	110.82
1991年5月6日	111.61
1991年5月3日	112.41
1991年5月2日	113.16
1991年4月30日	113.94
1991年4月29日	114.75
1991年4月26日	115.56
1991年4月25日	115.36
1991年4月24日	115.79
1991年4月23日	116.19
1991年4月22日	116.63
1991年4月19日	117.08
1991年4月18日	117.45
1991年4月17日	117.9
1991年4月16日	118.34
1991年4月15日	118.77
1991年4月12日	119.21
1991年4月11日	119.64
1991年4月10日	120.16
1991年4月9日	120.62
1991年4月8日	121.09
1991年4月5日	121.54
1991年4月4日	121.72
1991年4月3日	121.71
1991年4月2日	121.21
1991年4月1日	120.73
1991年3月29日	120.19
1991年3月28日	120.61
1991年3月27日	121.12
1991年3月26日	121.62
1991年3月25日	122.12
1991年3月22日	122.62
1991年3月21日	123.12
1991年3月20日	123.66
1991年3月19日	124.22
1991年3月18日	124.71
1991年3月15日	125.17
1991年3月14日	125.63
1991年3月13日	126.15
1991年3月12日	128.77
1991年3月11日	129.31
1991年3月8日	129.89
1991年3月7日	130.41
1991年3月6日	130.94
1991年3月5日	131.46
1991年3月4日	131.99
1991年3月1日	132.53
1991年2月28日	133.01
1991年2月27日	133.47
1991年2月26日	133.93
1991年2月25日	134.4
1991年2月22日	134.87
1991年2月21日	134.28
1991年2月20日	133.67
1991年2月19日	133.13
1991年2月14日	132.53
1991年2月13日	131.92
1991年2月12日	131.35
1991年2月11日	130.97
1991年2月8日	130.38
1991年2月7日	129.79
1991年2月6日	129.14
1991年2月5日	128.58
1991年2月4日	129.05
1991年2月1日	129.51
1991年1月31日	129.97
1991年1月30日	130.44
1991年1月29日	130.95
1991年1月28日	131.46
1991年1月25日	132.05
1991年1月24日	132.61
1991年1月23日	133.17
1991年1月22日	133.72
1991年1月21日	134.24
1991年1月18日	134.24
1991年1月17日	134.25
1991年1月16日	134.24
1991年1月15日	134.74
